filename,year,strongest_topic,strongest_topic_prob,is_strongest,topic_title,topic_description
0001712-padi.txt,2004,7,0.527,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
0001712.txt,2004,6,0.4251,False,רישום נישואין,"0.026*""יהודי"" + 0.018*""רישום"" + 0.016*""תעודה"" + 0.015*""זוג"" + 0.012*""נישואין"" + 0.009*""שבות"" + 0.008*""רב"" + 0.008*""ילד"" + 0.008*""סעיף"" + 0.008*""מרשם"""
0001712.txt,2004,7,0.5638,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
00017620-L02.txt,2000,11,0.469,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
0001783-padi.txt,2003,20,0.2819,True,מינויים ממשלתיים,"0.044*""ועדה"" + 0.039*""ממשלה"" + 0.025*""שר"" + 0.017*""מינוי"" + 0.016*""תפקיד"" + 0.012*""כנסת"" + 0.010*""שיקול"" + 0.010*""הכנסה"" + 0.010*""משפטי"" + 0.009*""סמכות"""
0001783.txt,2003,20,0.255,True,מינויים ממשלתיים,"0.044*""ועדה"" + 0.039*""ממשלה"" + 0.025*""שר"" + 0.017*""מינוי"" + 0.016*""תפקיד"" + 0.012*""כנסת"" + 0.010*""שיקול"" + 0.010*""הכנסה"" + 0.010*""משפטי"" + 0.009*""סמכות"""
00018060-G01.txt,2000,11,0.4132,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00018080-L02.txt,2000,7,0.488,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
00019140-B07.txt,2000,19,0.4634,True,בחירות מקומיות,"0.084*""מועצה"" + 0.035*""מקומי"" + 0.028*""בחירה"" + 0.018*""שר"" + 0.016*""עירייה"" + 0.016*""סעיף"" + 0.010*""פנים"" + 0.009*""נבחר"" + 0.009*""רשימה"" + 0.009*""סיעה"""
0001920.txt,2000,21,0.6597,True,משפט פלילי,"0.023*""עבירה"" + 0.017*""פלילי"" + 0.015*""עונש"" + 0.014*""אסיר"" + 0.014*""מאסר"" + 0.013*""שיקול"" + 0.011*""אישום"" + 0.010*""צבאי"" + 0.010*""משפטי"" + 0.010*""סוהר"""
00019460-L05.txt,2000,19,0.3136,False,בחירות מקומיות,"0.084*""מועצה"" + 0.035*""מקומי"" + 0.028*""בחירה"" + 0.018*""שר"" + 0.016*""עירייה"" + 0.016*""סעיף"" + 0.010*""פנים"" + 0.009*""נבחר"" + 0.009*""רשימה"" + 0.009*""סיעה"""
00019460-L05.txt,2000,21,0.3539,True,משפט פלילי,"0.023*""עבירה"" + 0.017*""פלילי"" + 0.015*""עונש"" + 0.014*""אסיר"" + 0.014*""מאסר"" + 0.013*""שיקול"" + 0.011*""אישום"" + 0.010*""צבאי"" + 0.010*""משפטי"" + 0.010*""סוהר"""
0001965.txt,2001,22,0.3473,True,מערכת החינוך,"0.052*""חינוך"" + 0.032*""מוסד"" + 0.016*""תמיכה"" + 0.014*""משרד"" + 0.013*""תלמיד"" + 0.012*""לימודים"" + 0.010*""לימוד"" + 0.009*""תקציב"" + 0.009*""שוויון"" + 0.008*""חובה"""
00019940.txt,2000,19,0.7265,True,בחירות מקומיות,"0.084*""מועצה"" + 0.035*""מקומי"" + 0.028*""בחירה"" + 0.018*""שר"" + 0.016*""עירייה"" + 0.016*""סעיף"" + 0.010*""פנים"" + 0.009*""נבחר"" + 0.009*""רשימה"" + 0.009*""סיעה"""
00020130-L02.txt,2000,11,0.3541,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00020140-A03.txt,2000,11,0.4432,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00020450-M01.txt,2000,11,0.3815,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00020490-L03.txt,2000,0,0.3164,False,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
00020490-L03.txt,2000,11,0.3277,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00021200-A02.txt,2000,3,0.3193,True,חופש ביטוי ודת,"0.013*""חופש"" + 0.012*""ציבור"" + 0.011*""רב"" + 0.010*""זכות"" + 0.009*""ביטוי"" + 0.009*""איש"" + 0.009*""דת"" + 0.007*""פגיעה"" + 0.007*""הר"" + 0.007*""תנועה"""
00021270-B02.txt,2000,19,0.3305,True,בחירות מקומיות,"0.084*""מועצה"" + 0.035*""מקומי"" + 0.028*""בחירה"" + 0.018*""שר"" + 0.016*""עירייה"" + 0.016*""סעיף"" + 0.010*""פנים"" + 0.009*""נבחר"" + 0.009*""רשימה"" + 0.009*""סיעה"""
00021330-B02.txt,2000,19,0.682,True,בחירות מקומיות,"0.084*""מועצה"" + 0.035*""מקומי"" + 0.028*""בחירה"" + 0.018*""שר"" + 0.016*""עירייה"" + 0.016*""סעיף"" + 0.010*""פנים"" + 0.009*""נבחר"" + 0.009*""רשימה"" + 0.009*""סיעה"""
00021330-E04.txt,2000,11,0.3954,False,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00021330-E04.txt,2000,19,0.4226,True,בחירות מקומיות,"0.084*""מועצה"" + 0.035*""מקומי"" + 0.028*""בחירה"" + 0.018*""שר"" + 0.016*""עירייה"" + 0.016*""סעיף"" + 0.010*""פנים"" + 0.009*""נבחר"" + 0.009*""רשימה"" + 0.009*""סיעה"""
00021760.txt,2000,11,0.5378,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
0002196-padi.txt,2004,22,0.6103,True,מערכת החינוך,"0.052*""חינוך"" + 0.032*""מוסד"" + 0.016*""תמיכה"" + 0.014*""משרד"" + 0.013*""תלמיד"" + 0.012*""לימודים"" + 0.010*""לימוד"" + 0.009*""תקציב"" + 0.009*""שוויון"" + 0.008*""חובה"""
0002196.txt,2004,22,0.6296,True,מערכת החינוך,"0.052*""חינוך"" + 0.032*""מוסד"" + 0.016*""תמיכה"" + 0.014*""משרד"" + 0.013*""תלמיד"" + 0.012*""לימודים"" + 0.010*""לימוד"" + 0.009*""תקציב"" + 0.009*""שוויון"" + 0.008*""חובה"""
00022700-G01.txt,2000,2,0.4133,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
00022850-E07.txt,2000,11,0.7673,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00023070-j14.txt,2002,4,0.325,True,קטינים ומשמורת,"0.036*""ילד"" + 0.026*""מעצר"" + 0.023*""קטין"" + 0.017*""הורה"" + 0.013*""משמורת"" + 0.013*""נכה"" + 0.011*""רפואי"" + 0.010*""משפחה"" + 0.010*""נכות"" + 0.010*""לאומי"""
00023440-E06.txt,2000,7,0.3094,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
0002353.txt,2000,11,0.2836,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00023530-I07.txt,2000,11,0.2802,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00023730-G08.txt,2000,11,0.473,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00024190-V06.txt,2000,11,0.5275,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
0002421.txt,2001,19,0.6963,True,בחירות מקומיות,"0.084*""מועצה"" + 0.035*""מקומי"" + 0.028*""בחירה"" + 0.018*""שר"" + 0.016*""עירייה"" + 0.016*""סעיף"" + 0.010*""פנים"" + 0.009*""נבחר"" + 0.009*""רשימה"" + 0.009*""סיעה"""
00024240-E05.txt,2000,11,0.4821,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00025120-B05.txt,2000,11,0.2877,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00025330-A03.txt,2000,0,0.196,True,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
00025670-B04.txt,2000,7,0.6015,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
0002599a.txt,2002,22,0.7675,True,מערכת החינוך,"0.052*""חינוך"" + 0.032*""מוסד"" + 0.016*""תמיכה"" + 0.014*""משרד"" + 0.013*""תלמיד"" + 0.012*""לימודים"" + 0.010*""לימוד"" + 0.009*""תקציב"" + 0.009*""שוויון"" + 0.008*""חובה"""
0002618.txt,2001,10,0.3512,True,שירותי בריאות,"0.029*""שירות"" + 0.026*""בריאות"" + 0.017*""עובד"" + 0.017*""משרד"" + 0.015*""שירותים"" + 0.015*""רפואי"" + 0.014*""חלה"" + 0.012*""טיפול"" + 0.008*""רופא"" + 0.005*""איש"""
0002621.txt,2000,2,0.7897,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
00026390-I07.txt,2000,11,0.4181,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
0002656.txt,2001,16,0.2619,True,פרשנות חוקים,"0.033*""סעיף"" + 0.013*""הוראה"" + 0.012*""אח"" + 0.011*""מס"" + 0.010*""סמכות"" + 0.009*""הנ"" + 0.009*""דעה"" + 0.007*""חייב"" + 0.007*""פקודה"" + 0.005*""פירוש"""
00026670-V05.txt,2000,11,0.4033,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
0002689.txt,2001,24,0.6085,True,תכנון ובנייה,"0.060*""תוכנית"" + 0.037*""תכנון"" + 0.036*""ועדה"" + 0.031*""בנייה"" + 0.017*""מקומי"" + 0.012*""מחוזי"" + 0.010*""שטח"" + 0.008*""סעיף"" + 0.007*""אישור"" + 0.007*""היתר"""
0002708.txt,2000,0,0.4111,True,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
00027180-F05.txt,2000,9,0.1973,True,חקיקה ומיסוי,"0.016*""הכנסה"" + 0.014*""יסוד"" + 0.014*""הוראה"" + 0.013*""תיקון"" + 0.012*""סעיף"" + 0.012*""הסדר"" + 0.010*""ביטוח"" + 0.008*""מס"" + 0.007*""נקבע"" + 0.006*""חוקתי"""
00027550-V08.txt,2000,11,0.4057,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
0002762.txt,2000,2,0.2089,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
00027800-V06.txt,2000,11,0.7239,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00027900-Q03.txt,2000,11,0.3182,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00028220-A05.txt,2000,11,0.6748,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
0002828.txt,2003,6,0.3575,False,רישום נישואין,"0.026*""יהודי"" + 0.018*""רישום"" + 0.016*""תעודה"" + 0.015*""זוג"" + 0.012*""נישואין"" + 0.009*""שבות"" + 0.008*""רב"" + 0.008*""ילד"" + 0.008*""סעיף"" + 0.008*""מרשם"""
0002828.txt,2003,7,0.5343,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
00028960-A06.txt,2000,11,0.4155,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00029460-E06.txt,2000,7,0.3824,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
0002967.txt,2000,4,0.3143,True,קטינים ומשמורת,"0.036*""ילד"" + 0.026*""מעצר"" + 0.023*""קטין"" + 0.017*""הורה"" + 0.013*""משמורת"" + 0.013*""נכה"" + 0.011*""רפואי"" + 0.010*""משפחה"" + 0.010*""נכות"" + 0.010*""לאומי"""
00031230-F09.txt,2000,11,0.3099,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00033240-N05.txt,2000,11,0.5007,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00033840-V02.txt,2000,10,0.3832,True,שירותי בריאות,"0.029*""שירות"" + 0.026*""בריאות"" + 0.017*""עובד"" + 0.017*""משרד"" + 0.015*""שירותים"" + 0.015*""רפואי"" + 0.014*""חלה"" + 0.012*""טיפול"" + 0.008*""רופא"" + 0.005*""איש"""
00034650-R05.txt,2000,7,0.863,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
0003471.txt,2000,2,0.4702,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
0003471.txt,2000,11,0.3997,False,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00034730-R04.txt,2000,11,0.5755,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00034730.txt,2000,11,0.5669,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00034770-A03.txt,2000,11,0.3623,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00034850-E10.txt,2000,11,0.3325,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00035940-R03.txt,2000,11,0.5094,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00036670.txt,2000,13,0.4061,True,רישוי עסקים,"0.031*""רישיון"" + 0.025*""סמכות"" + 0.018*""תקנה"" + 0.016*""עסק"" + 0.015*""שר"" + 0.013*""סעיף"" + 0.011*""מנהלי"" + 0.010*""בעל"" + 0.009*""שיקול"" + 0.008*""רישוי"""
00037170-O03.txt,2000,11,0.5059,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
00037170-O03.txt,2000,22,0.3394,False,מערכת החינוך,"0.052*""חינוך"" + 0.032*""מוסד"" + 0.016*""תמיכה"" + 0.014*""משרד"" + 0.013*""תלמיד"" + 0.012*""לימודים"" + 0.010*""לימוד"" + 0.009*""תקציב"" + 0.009*""שוויון"" + 0.008*""חובה"""
00037810-A05.txt,2000,11,0.2924,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
0003801.txt,2000,19,0.648,True,בחירות מקומיות,"0.084*""מועצה"" + 0.035*""מקומי"" + 0.028*""בחירה"" + 0.018*""שר"" + 0.016*""עירייה"" + 0.016*""סעיף"" + 0.010*""פנים"" + 0.009*""נבחר"" + 0.009*""רשימה"" + 0.009*""סיעה"""
